endTime,artistName,trackName,msPlayed
2022-05-08 03:59,Pentakill,Lost Chapter,26501
2022-05-08 03:59,RAISE A SUILEN,R・I・O・T,1194
2022-05-08 03:59,RAISE A SUILEN,R・I・O・T,4394
2022-05-08 03:59,RAISE A SUILEN,R・I・O・T,1770
2022-05-08 04:02,RAISE A SUILEN,R・I・O・T,121429
2022-05-08 04:02,RAISE A SUILEN,R・I・O・T,5376
2022-05-08 04:04,RAISE A SUILEN,EXPOSE 'Burn out!!!',2580
2022-05-08 04:04,RAISE A SUILEN,R・I・O・T,171739
2022-05-08 04:06,RAISE A SUILEN,EXPOSE 'Burn out!!!',116223
2022-05-08 04:09,RAISE A SUILEN,EXPOSE 'Burn out!!!',168405
2022-05-08 04:09,Steve Jablonsky,Arrival to Earth,2693
2022-05-08 04:15,Kelsea Ballerini,I Quit Drinking,4191
2022-05-08 04:15,Steve Jablonsky,Arrival to Earth,325456
2022-05-08 04:18,Midnight Kids,Find Our Way - Night Drive Edit,3780
2022-05-08 04:18,Kelsea Ballerini,I Quit Drinking,170688
2022-05-08 04:21,Imagine Dragons,Lonely,4011
2022-05-08 04:21,Midnight Kids,Find Our Way - Night Drive Edit,218521
2022-05-08 04:22,Imagine Dragons,Lonely,4373
2022-05-08 04:22,Imagine Dragons,Lonely,5589
2022-05-08 04:22,Imagine Dragons,Lonely,48469
2022-05-08 04:22,Imagine Dragons,Lonely,6485
2022-05-08 04:24,Imagine Dragons,#1,6975
2022-05-08 04:24,Imagine Dragons,#1,2612
2022-05-08 04:24,Imagine Dragons,#1,22080
2022-05-08 04:24,Imagine Dragons,Lonely,95184
2022-05-08 04:26,Imagine Dragons,#1,87680
2022-05-08 04:27,Imagine Dragons,#1,88799
2022-05-08 04:27,Imagine Dragons,It's Ok,2640
2022-05-08 04:31,Imagine Dragons,Easy Come Easy Go,4764
2022-05-08 04:31,Imagine Dragons,Easy Come Easy Go,30314
2022-05-08 04:31,Imagine Dragons,It's Ok,200915
2022-05-08 04:32,Imagine Dragons,Easy Come Easy Go,10922
2022-05-08 04:32,Imagine Dragons,Easy Come Easy Go,43434
2022-05-08 04:32,Imagine Dragons,Easy Come Easy Go,6655
2022-05-08 04:34,Imagine Dragons,Easy Come Easy Go,88705
2022-05-08 04:34,The Wrecks,Where Are You Now? (feat. girlhouse),2904
2022-05-08 04:37,The Wrecks,Where Are You Now? (feat. girlhouse),193023
2022-05-08 04:37,The Wrecks,Where Are You Now? (feat. girlhouse),32631
2022-05-08 04:37,Taylor Swift,Speak Now,2488
2022-05-08 04:41,Taylor Swift,Speak Now,239795
2022-05-08 04:41,Nicki Minaj,Starships,4028
2022-05-08 04:45,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),4369
2022-05-08 04:45,Nicki Minaj,Starships,209352
2022-05-08 04:48,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),208883
2022-05-08 04:48,XI,Parousia,146
2022-05-08 04:49,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),3698
2022-05-08 04:49,XI,Parousia,2173
2022-05-08 04:53,GENER8ION,Neo Surf,4014
2022-05-08 04:53,XI,Parousia,276140
2022-05-08 04:56,GENER8ION,Neo Surf,159743
2022-05-08 04:56,GENER8ION,Neo Surf,40261
2022-05-08 04:56,Elvis Presley,Burning Love,3008
2022-05-08 04:57,Elvis Presley,Burning Love,14848
2022-05-08 04:57,Elvis Presley,Burning Love,23317
2022-05-08 04:58,Elvis Presley,Burning Love,18517
2022-05-08 04:58,Elvis Presley,Burning Love,59648
2022-05-08 04:59,Elvis Presley,Jailhouse Rock,2114
2022-05-08 04:59,Elvis Presley,Burning Love,14317
2022-05-08 04:59,Elvis Presley,Burning Love,25258
2022-05-08 04:59,Elvis Presley,Burning Love,15360
2022-05-08 05:02,Elvis Presley,Jailhouse Rock,146121
2022-05-08 05:02,Elvis Presley,Hound Dog,3942
2022-05-08 05:04,Elvis Presley,Hound Dog,110421
2022-05-08 05:04,Elvis Presley,Hound Dog,24106
2022-05-08 05:09,Ian Hugel,SUMMER GIRL,259611
2022-05-08 05:12,Rory Webley,There's Something In The Water,172056
2022-05-08 05:15,Two Door Cinema Club,The World Is Watching,188806
2022-05-08 05:20,TheFatRat,Monody (feat. Laura Brehm),290467
2022-05-08 05:23,TheFatRat,Xenogenesis,233379
2022-05-08 05:25,Secret Colours,Faust,87044
2022-05-08 05:27,Secret Colours,Faust,130349
2022-05-08 05:27,Morgan Evans,Young Again,2157
2022-05-08 05:30,Heavy Young Heathens,Sha La La La La,3956
2022-05-08 05:30,Morgan Evans,Young Again,174480
2022-05-08 05:32,Heavy Young Heathens,Sha La La La La,93781
2022-05-08 05:34,Heavy Young Heathens,Sha La La La La,124033
2022-05-08 05:34,Mike Krol,Fifteen Minutes,4099
2022-05-08 05:36,Jeremy Zucker,comethru,3690
2022-05-08 05:36,Mike Krol,Fifteen Minutes,94298
2022-05-08 05:38,Jeremy Zucker,comethru,140480
2022-05-08 05:39,Jeremy Zucker,comethru,41846
2022-05-08 05:39,syra,summer blues.,2575
2022-05-08 05:42,Kaz Moon,Mantra,4365
2022-05-08 05:42,syra,summer blues.,184994
2022-05-08 05:46,Slick Rick,Street Talkin',4180
2022-05-08 05:46,Kaz Moon,Mantra,245488
2022-05-08 05:49,Slick Rick,Street Talkin',204885
2022-05-08 05:50,Caravan Palace,Lone Digger,2863
2022-05-08 05:50,Slick Rick,Street Talkin',16874
2022-05-08 05:53,Caravan Palace,Lone Digger,228770
2022-05-08 05:53,Mac Miller,Blue World,4215
2022-05-08 05:57,88rising,Midsummer Madness,3968
2022-05-08 05:57,Mac Miller,Blue World,208346
2022-05-08 06:02,88rising,Midsummer Madness,279510
2022-05-08 06:02,Chance the Rapper,Cocoa Butter Kisses,4526
2022-05-08 06:04,Chance the Rapper,Cocoa Butter Kisses,166485
2022-05-08 06:07,The Kid LAROI,SAME ENERGY,3204
2022-05-08 06:07,Chance the Rapper,Cocoa Butter Kisses,140545
2022-05-08 06:08,The Kid LAROI,SAME ENERGY,92104
2022-05-08 06:08,Jeremy Zucker,talk is overrated,4114
2022-05-08 06:11,Polo G,Martin & Gina,4162
2022-05-08 06:11,Jeremy Zucker,talk is overrated,188653
2022-05-08 06:14,keshi,beside you,4504
2022-05-08 06:14,Polo G,Martin & Gina,131991
2022-05-08 06:16,keshi,beside you,164761
2022-05-08 06:16,keshi,TOUCH,3990
2022-05-08 06:17,keshi,TOUCH,10922
2022-05-08 06:17,keshi,TOUCH,8704
2022-05-08 06:17,keshi,TOUCH,33365
2022-05-08 06:17,keshi,TOUCH,7423
2022-05-08 06:18,keshi,TOUCH,2815
2022-05-08 06:18,keshi,TOUCH,3583
2022-05-08 06:18,keshi,TOUCH,3925
2022-05-08 06:18,keshi,TOUCH,2133
2022-05-08 06:20,Justin Bieber,Baby,2976
2022-05-08 06:20,keshi,TOUCH,132751
2022-05-08 06:22,Justin Bieber,Baby,149162
2022-05-08 06:22,Justin Bieber,Baby,341
2022-05-08 06:23,Joe Wong,Dreams Wash Away,2904
2022-05-08 06:23,Justin Bieber,Baby,30508
2022-05-08 06:23,Justin Bieber,Baby,15445
2022-05-08 06:23,Justin Bieber,Baby,10922
2022-05-08 06:23,Justin Bieber,Baby,7765
2022-05-08 06:26,Joe Wong,Dreams Wash Away,132608
2022-05-08 06:26,Joe Wong,Dreams Wash Away,85
2022-05-08 06:27,Joe Wong,Dreams Wash Away,94670
2022-05-08 06:30,The Kid LAROI,STAY (with Justin Bieber),141805
2022-05-08 06:32,david hugo,we made it.,164662
2022-05-08 06:34,The Kid LAROI,SAME ENERGY,93176
2022-05-08 06:38,Linked Horizon,Shoukei to Shikabane no Michi,276176
2022-05-08 06:44,Linked Horizon,Shinzo wo Sasageyo!,341413
2022-05-08 06:47,Doja Cat,Woman,172626
2022-05-08 06:49,NOMA,Brain Power,118058
2022-05-08 06:51,Toby Fox,Battle Against A True Hero,156800
2022-05-08 06:54,Toby Fox,MEGALOVANIA,156000
2022-05-08 06:58,ILLENIUM,Heavenly Side,240000
2022-05-08 07:01,Lizzo,About Damn Time,191822
2022-05-08 07:04,Doja Cat,Need to Know,210560
2022-05-08 07:08,Luis Fonsi,Despacito - Remix,228826
2022-05-08 07:12,Justin Bieber,Never Say Never,227853
2022-05-08 07:15,Sean Kingston,Eenie Meenie,201653
2022-05-08 07:19,Kenny Chesney,She Thinks My Tractor's Sexy,248066
2022-05-08 07:23,Justin Bieber,Baby,214239
2022-05-08 07:25,The Kid LAROI,STAY (with Justin Bieber),141805
2022-05-08 07:28,Doja Cat,Woman,172626
2022-05-08 07:32,George Strait,Write This Down,219600
2022-05-08 07:35,George Strait,Write This Down,219600
2022-05-08 07:39,George Strait,Write This Down,219600
2022-05-08 07:41,The Kid LAROI,SAME ENERGY,93176
2022-05-08 07:43,Joe Wong,Nuclear Rainbow,142733
2022-05-08 07:46,Ashley Eriksson,Ett Stilla Regn,177133
2022-05-08 07:49,Sea of Lettuce,Leave You Alone,188730
2022-05-08 07:52,Jam 'n' Slate,Lunar Split,160076
2022-05-08 07:55,Candy Claws,Pangaea Girls (Magic Feeling),191491
2022-05-08 07:58,Peach Pit,Being so Normal,220066
2022-05-08 08:02,Joe Wong,We Cry (feat. Mary Lattimore & Anna Waronker),234226
2022-05-08 08:06,Peter Rowan Bluegrass Band,Across the Rolling Hills (Padmasambhava),229306
2022-05-08 08:09,Post Animal,Lonely Jones,176000
2022-05-08 08:12,Mini Mansions,Creeps,211186
2022-05-08 08:15,Daniel Koestner,Lazy River,172192
2022-05-08 08:18,Hot Sugar,Back from the hospital,159090
2022-05-08 08:23,Low Hum,Nebraska,308452
2022-05-08 08:25,Joe Wong,Mall Cassette,104360
2022-05-08 08:27,Don't,Did,146865
2022-05-08 08:28,Jesse Novak,Seaport,60240
2022-05-08 08:30,The Worst,MAN,116736
2022-05-08 08:32,The West Coast Pop Art Experimental Band,I Won't Hurt You,144440
2022-05-08 08:33,Rosemary Fairweather,Chemicals,56272
2022-05-08 08:38,Rosemary Fairweather,Chemicals,4202
2022-05-09 11:50,Les Paul,Smoke Rings,6805
2022-05-09 11:51,Frank Sinatra,Blue Moon - 1998 Digital Remaster,44330
2022-05-09 11:51,The Mills Brothers,You Always Hurt The One You Love - 1958 version,26645
2022-05-09 11:52,Frank Sinatra,The Coffee Song,20970
2022-05-09 11:55,Mel Tormé,Putting on the Ritz,22122
2022-05-09 11:55,The Pied Pipers,Dream - 1991 Digital Remaster,33578
2022-05-09 11:56,Chris Montez,Watch What Happens,17322
2022-05-09 11:59,Harry James,I've Heard That Song Before,175866
2022-05-09 11:59,Olly Murs,Troublemaker (feat. Flo Rida),6687
2022-05-09 16:51,Heavy Young Heathens,Sha La La La La,218053
2022-05-09 16:51,Imagine Dragons,Demons,14780
2022-05-09 20:38,This American Life,770: My Lying Eyes,3943537
2022-05-09 20:59,The Yard,Ep. 18 - How Many Cokes Until You Die?,1257941
2022-05-10 16:43,The Yard,Ep. 30 - We got banned from Twitter...,740948
2022-05-11 04:01,Joe Wong,Dreams Wash Away,227573
2022-05-11 04:05,Divino Niño,Koda,196937
2022-05-11 04:06,Mild High Club,Tesselation,80359
2022-05-11 04:47,Mild High Club,Tesselation,5549
2022-05-11 05:56,The Yard,Ep. 18 - How Many Cokes Until You Die?,3974463
2022-05-11 06:13,The Yard,Ep. 19 - All streamers are depressed,980894
2022-05-11 16:59,The Yard,Ep. 20 - Amouranth says Yes to our Idea,669593
2022-05-12 02:44,Emma Stone,Audition (The Fools Who Dream),228266
2022-05-12 02:46,Steven Universe,"Peace and Love on the Planet Earth (feat. Zach Callison, Estelle, Deedee Magno Hall, Michaela Dietz & Shelby Rabara)",112198
2022-05-12 02:47,Megan Nicole Dong,What You Need,78306
2022-05-12 02:51,La La Land Cast,Another Day Of Sun,228173
2022-05-12 02:53,Adventure Time,Everything Stays (feat. Olivia Olson),95058
2022-05-12 02:58,A Chorus Line Ensemble (2006),One (Reprise) / Finale,296093
2022-05-12 03:00,Steven Universe,Love Like You (feat. Rebecca Sugar) - End Credits,143629
2022-05-12 03:03,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149706
2022-05-12 03:07,Ryan Gosling,A Lovely Night,236506
2022-05-12 03:09,Adventure Time,Island Song (Come Along with Me) [feat. Ashley Eriksson],108721
2022-05-12 03:11,Adventure Time,"Time Adventure (feat. Olivia Olson, Niki Yang & Hynden Walch)",115951
2022-05-12 16:42,The Yard,Ep. 19 - All streamers are depressed,706165
2022-05-13 05:51,The Yard,Ep. 19 - All streamers are depressed,4428291
2022-05-13 06:14,The Yard,Ep. 20 - Amouranth says Yes to our Idea,1420553
2022-05-14 03:26,Tree Gaud,Fortress,23765
2022-05-14 06:21,Justin Bieber,Baby,184235
2022-05-14 06:21,Justin Bieber,Boyfriend,2180
2022-05-14 06:24,Justin Bieber,As Long As You Love Me,4760
2022-05-14 06:24,Justin Bieber,Boyfriend,170177
2022-05-14 06:27,Mokita,London,4607
2022-05-14 06:27,Justin Bieber,As Long As You Love Me,136191
2022-05-14 06:27,Justin Bieber,As Long As You Love Me,2218
2022-05-14 06:31,Justin Bieber,Never Say Never,2986
2022-05-14 06:31,Justin Bieber,Beauty And A Beat,226693
2022-05-14 06:34,Justin Bieber,Never Say Never,226751
2022-05-14 06:34,Justin Bieber,One Time,4080
2022-05-14 06:38,Justin Bieber,One Time,214548
2022-05-14 06:38,Sean Kingston,Eenie Meenie,4550
2022-05-14 06:41,Sean Kingston,Eenie Meenie,200060
2022-05-14 06:41,keshi,TOUCH,4510
2022-05-14 06:43,keshi,TOUCH,103808
2022-05-14 06:45,Jeremy Zucker,comethru,106
2022-05-14 06:45,Jeremy Zucker,comethru,2706
2022-05-14 06:45,Jeremy Zucker,comethru,4074
2022-05-14 06:45,Jeremy Zucker,comethru,12735
2022-05-14 06:45,Jeremy Zucker,comethru,14762
2022-05-14 06:45,keshi,TOUCH,102002
2022-05-14 06:46,Jeremy Zucker,comethru,40810
2022-05-14 06:48,Jeremy Zucker,comethru,109542
2022-05-14 06:48,keshi,2 soon,2655
2022-05-14 06:51,Justin Bieber,All Around The World,2827
2022-05-14 06:51,keshi,2 soon,163840
2022-05-14 06:51,keshi,2 soon,42959
2022-05-14 06:53,Justin Bieber,All Around The World,71424
2022-05-14 06:54,Justin Bieber,All Around The World,111061
2022-05-14 06:55,Justin Bieber,All Around The World,61759
2022-05-14 06:55,potsu,just friends,3184
2022-05-14 06:56,potsu,just friends,19327
2022-05-14 06:58,potsu,just friends,153860
2022-05-14 06:58,Justin Bieber,Yummy,2859
2022-05-14 06:59,Justin Bieber,Yummy,68864
2022-05-14 07:00,Justin Bieber,Yummy,6058
2022-05-14 07:00,Justin Bieber,Yummy,1450
2022-05-14 18:11,The Jim Carroll Band,People Who Died,99733
2022-05-14 18:12,Mike Krol,Fifteen Minutes,95000
2022-05-14 18:32,Heavy Young Heathens,Sha La La La La,118892
2022-05-14 18:32,Harvey Danger,Cream and Bastards Rise,8063
2022-05-14 18:32,Harvey Danger,Cream and Bastards Rise,64
2022-05-14 18:35,Worthikids,Friends In Low Places,135529
2022-05-14 18:38,Electric Six,Randy's Hot Tonight,184013
2022-05-14 18:42,The Aquabats!,Fashion Zombies!,55171
2022-05-14 18:42,Brick + Mortar,Terrible Things,233066
2022-05-15 00:18,JAWNY,Folding Like Honey,133348
2022-05-15 00:23,88rising,Midsummer Madness,280841
2022-05-15 00:25,Still Woozy,Lava,157303
2022-05-15 00:27,Unknown Artist,Unknown Track,109634
2022-05-15 01:26,The Weeknd,Starboy,230453
2022-05-15 01:30,Lorde,Ribs,258969
2022-05-15 01:33,Still Woozy,Cooks,174105
2022-05-15 01:39,Mac Miller,Good News,342040
2022-05-15 01:43,Monsune,Nothing in Return,232200
2022-05-15 01:45,DNMO,Broken,174133
2022-05-15 01:47,Phum Viphurit,Lover Boy,125360
2022-05-15 02:53,Los Retros,Someone To Spend Time With,2461
2022-05-15 02:53,Cass McCombs,Opposite House,1509
2022-05-15 02:55,Los Retros,Someone To Spend Time With,173953
2022-05-15 02:58,Cass McCombs,Opposite House,163276
2022-05-15 03:01,Maybird,Turning into Water,201402
2022-05-15 03:06,Morgan Delt,Some Sunsick Day,297996
2022-05-15 05:58,Felix Mendelssohn,"Lieder ohne Worte, Op. 62: VI. Frühlingslied (Arr. by Fritz Kreisler for Violin and Piano)",13504
2022-05-15 05:58,Giuseppe Tartini,"Violin Sonata in G Minor ""Devil's Trill""",2517
2022-05-15 06:10,London Symphony Orchestra,"Waltz from Sleeping Beauty, Op. 66",640
2022-05-15 06:10,Joe Hisaishi,Doves and the Boy,703
2022-05-15 06:10,Felix Mendelssohn,"Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato",1194
2022-05-15 06:10,Felix Mendelssohn,"Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato",229162
2022-05-15 06:10,Robert Schumann,"Kinderszenen, Op. 15: No. 7, Träumerei",1258
2022-05-15 06:10,Robert Schumann,"Kinderszenen, Op. 15: No. 7, Träumerei",1472
2022-05-15 06:10,Franz Liszt,"Grandes Etudes de Paganini, S141: No. 3 in G sharp minor (""La Campanella"") - Live At The Royal Albert Hall/2012",0
2022-05-15 06:35,London Symphony Orchestra,"Waltz from Sleeping Beauty, Op. 66",17514
2022-05-15 06:35,Robert Schumann,"Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",3200
2022-05-15 06:36,Arthur Rubinstein,II. Adagio cantabile,8703
2022-05-15 06:36,Claude Debussy,No. 1: Andantino con moto,1322
2022-05-15 06:36,Franz Schubert,"Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato",26431
2022-05-15 06:36,Robert Schumann,"Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",3733
2022-05-15 06:36,Frédéric Chopin,"Nocturne in E-Flat Major, Op. 9, No. 2",9834
2022-05-15 06:36,Robert Schumann,"Kinderszenen, Op. 15: No. 7, Träumerei",11200
2022-05-15 06:40,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",30357
2022-05-15 06:40,Franz Schubert,"Serenade, D. 957, No. 4",179157
2022-05-15 06:41,Frédéric Chopin,"Fantasie-impromptu in C-Sharp Minor, Op. 66 No. 4",19690
2022-05-15 06:42,Antonín Dvořák,"Dvořák: 8 Humoresques, Op. 101, B. 187: No. 7 in G-Flat Major",12821
2022-05-15 06:42,George Frideric Handel,"Handel: Keyboard Suite in G Minor, HWV 432: VI. Passacaille",38485
2022-05-15 06:42,Antonín Dvořák,"8 Humoresques, Op. 101, B. 187: No. 7, Poco lento e grazioso (Transcribed by Oscar Morawetz for Violin, Cello & Orchestra)",57194
2022-05-15 06:43,Sergei Rachmaninoff,"Prélude in C-Sharp Minor, Op. 3, No. 2",6463
2022-05-15 06:43,Camille Saint-Saëns,"Saint- Saëns: Introduction and Rondo Capriccioso, Op. 28",38314
2022-05-15 06:45,Vittorio Monti,Csardas,41322
2022-05-15 06:45,Camille Saint-Saëns,"Introduction et Rondo capriccioso in A Minor, Op. 28, R. 188",89322
2022-05-15 06:46,Astor Piazzolla,Libertango,4117
2022-05-15 06:46,Johann Sebastian Bach,"Cantata, BWV 208: Schafe können sicher weiden",2730
2022-05-15 06:46,Johann Sebastian Bach,"Cantata, BWV 208: Schafe können sicher weiden",11306
2022-05-15 06:46,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: Prélude",2026
2022-05-15 06:46,Sergei Rachmaninoff,"Vocalise (From ""14 Romances, Op. 34"")",24725
2022-05-15 06:46,Johann Sebastian Bach,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",1215
2022-05-15 06:47,Heitor Villa-Lobos,A lenda do caboclo,5311
2022-05-15 06:48,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",13738
2022-05-15 06:48,Johannes Brahms,"IV. Rondo alla Zingarese. Presto from Quartet No. 1 in G minor for Piano and Strings, Op. 25",10538
2022-05-15 06:48,Edward Elgar,"Salut d'Amour, Op. 12",31231
2022-05-15 07:42,Edward Elgar,"Salut d'Amour, Op. 12",23381
2022-05-15 07:43,Cage The Elephant,Ain't No Rest for the Wicked,50282
2022-05-15 22:06,The Taxpayers,I Love You Like An Alcoholic,25429
2022-05-15 22:06,Cage The Elephant,Ain't No Rest for the Wicked,9066
2022-05-16 04:43,The Yard,Ep. 20 - Amouranth says Yes to our Idea,3658854
2022-05-16 05:35,The Yard,Ep. 21 - We made an insane merch item...,2697618
2022-05-16 17:07,This American Life,605: Kid Logic,815554
2022-05-16 17:09,Bluewerks,Envy - Spotify Singles,121835
2022-05-16 17:14,Giuseppe Tartini,"Violin Sonata in G Minor ""Devil's Trill""",292493
2022-05-16 17:29,Franz Schubert,"Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato",902466
2022-05-16 17:32,Joe Hisaishi,Doves and the Boy,146333
2022-05-16 17:35,Joe Hisaishi,The Legend of the Wind,233826
2022-05-16 17:40,Franz Liszt,"Grandes Etudes de Paganini, S141: No. 3 in G sharp minor (""La Campanella"") - Live At The Royal Albert Hall/2012",251946
2022-05-16 17:42,Robert Schumann,"Kinderszenen, Op. 15: No. 7, Träumerei",174866
2022-05-16 17:44,Georges Bizet,Carmen Suite No. 2: Habanera: Allegretto quasi Andantino (Act I),121026
2022-05-16 17:49,Joe Hisaishi,The Legend of Ashitaka,279000
2022-05-16 17:54,London Symphony Orchestra,"Waltz from Sleeping Beauty, Op. 66",286400
2022-05-16 17:57,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",174266
2022-05-16 17:59,Johann Sebastian Bach,Book I: Prelude and Fugue No. 1 in C Major BWV 846,155213
2022-05-16 18:04,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",293146
2022-05-16 18:09,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',311106
2022-05-16 18:10,Johannes Brahms,"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano) [Brahms Lullaby]",77685
2022-05-16 18:14,Marioverehrer,"Fairy's Fountain (From ""The Legend of Zelda"")",194856
2022-05-16 18:16,Joe Hisaishi,"Symphonic Suite ""Castle in the Sky"": Innocent",156013
2022-05-16 18:20,Camille Saint-Saëns,"Danse macabre in G Minor, Op. 40",3204
2022-05-16 18:20,Johannes Brahms,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",8017
2022-05-16 18:20,Erik Satie,Gnossienne: No. 1,214133
2022-05-16 18:23,Charles Gounod,Ave Maria,163266
2022-05-16 18:26,Johann Sebastian Bach,"Cantata, BWV 208: Schafe können sicher weiden",217933
